index,video_title,video_link,video_length,video_likes,video_dislikes,video_id,video_tags,vector_tags
13315,Married man and his wife have sex with sweet mature whore Kendra Lust,https://www.pornktube.tv/videos/13315/married-man-and-his-wife-have-sex-with-sweet-mature-whore-kendra-lust/,42,2356,1227,13315,"['big_tits', 'cheating', 'group_sex', 'pornstar']","[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13328,Power Rangers A XXX Parody: Part Four - Yellow Banger attacks big mega cock,https://www.pornktube.tv/videos/13328/power-rangers-a-xxx-parody-part-four-yellow-banger-attacks-big-mega-cock/,24,960,504,13328,"['blowjob', 'feet', 'teen']","[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13322,My lovely busty stepmother Jewels Jade is taking my big baton in her big curvy ass,https://www.pornktube.tv/videos/13322/my-lovely-busty-stepmother-jewels-jade-is-taking-my-big-baton-in-her-big-curvy-ass/,28,1229,672,13322,"['anal', 'big_tits', 'mature']","[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13324,"Interracial porn with Asian porn star Asa Akira, black guy and German in uniform",https://www.pornktube.tv/videos/13324/interracial-porn-with-asian-porn-star-asa-akira-black-guy-and-german-in-uniform/,35,801,470,13324,"['asian', 'black', 'group_sex', 'interracial']","[0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13321,Large boobs and wet holes. Plumber fucks two busty mature blonde sisters,https://www.pornktube.tv/videos/13321/large-boobs-and-wet-holes-plumber-fucks-two-busty-mature-blonde-sisters/,28,2674,1443,13321,"['big_tits', 'blonde', 'group_sex']","[0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13312,Glory Hole - Assistant fucks his curvy exotic headmistress Susy Gala in a public toilet,https://www.pornktube.tv/videos/13312/glory-hole-assistant-fucks-his-curvy-exotic-headmistress-susy-gala-in-a-public-toilet/,31,5926,2843,13312,"['big_tits', 'blowjob', 'work']","[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13314,Lucky guy is seduced by his best friend's horny busty wife Kendra Lust,https://www.pornktube.tv/videos/13314/lucky-guy-is-seduced-by-his-best-friend-s-horny-busty-wife-kendra-lust/,41,4595,2310,13314,"['big_tits', 'cheating', 'mature', 'pornstar']","[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13317,Lusty big tits Hungarian pornstar Aletta Ocean is ready to pay money for quality sex,https://www.pornktube.tv/videos/13317/lusty-big-tits-hungarian-pornstar-aletta-ocean-is-ready-to-pay-money-for-quality-sex/,37,3233,1527,13317,"['big_tits', 'pornstar']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13323,Tanned exotic milf Jewels Jade takes her stepson's fat cock in her tattooed pussy,https://www.pornktube.tv/videos/13323/tanned-exotic-milf-jewels-jade-takes-her-stepson-s-fat-cock-in-her-tattooed-pussy/,27,2685,1427,13323,"['big_tits', 'latin', 'mature']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13311,Sexy tanned latin chick Susy Gala gets her swarthy pussy drilling in Paris,https://www.pornktube.tv/videos/13311/sexy-tanned-latin-chick-susy-gala-gets-her-swarthy-pussy-drilling-in-paris/,30,2891,1451,13311,"['big_tits', 'latin', 'tattoo']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0]"
13298,"Militant womens Nikki Benz, Abbey Brooks and Phoenix Marie love big toys",https://www.pornktube.tv/videos/13298/militant-womens-nikki-benz-abbey-brooks-and-phoenix-marie-love-big-toys/,45,818,476,13298,"['big_tits', 'group_sex', 'lesbian', 'strapon']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0]"
13294,Caring office secretary Valentina Ricci takes her boss's cock in her slim ass while working,https://www.pornktube.tv/videos/13294/caring-office-secretary-valentina-ricci-takes-her-boss-s-cock-in-her-slim-ass-while-working/,47,1510,901,13294,"['anal', 'big_tits', 'work']","[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13310,Strict but fair boss punishes his thief-servant Susy Gala,https://www.pornktube.tv/videos/13310/strict-but-fair-boss-punishes-his-thief-servant-susy-gala/,24,3285,1715,13310,"['big_tits', 'feet', 'latin', 'work']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13293,My horny big tits stepmother Jasmine Jae fucks my dick in the bathroom,https://www.pornktube.tv/videos/13293/my-horny-big-tits-stepmother-jasmine-jae-fucks-my-dick-in-the-bathroom/,39,2551,1393,13293,"['big_tits', 'blowjob', 'mature', 'pornstar']","[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13286,Hot office beauty Peta Jensen has sex with her employees after work,https://www.pornktube.tv/videos/13286/hot-office-beauty-peta-jensen-has-sex-with-her-employees-after-work/,25,1563,806,13286,"['big_tits', 'brunette', 'pornstar', 'work']","[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13309,Disobedient naughty Elsa Jean seduces her best friend's strict father,https://www.pornktube.tv/videos/13309/disobedient-naughty-elsa-jean-seduces-her-best-friend-s-strict-father/,36,1729,925,13309,"['blonde', 'cheating', 'teen']","[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13299,Young groom fucks mature dressmaker Alexa Tomas before his wedding,https://www.pornktube.tv/videos/13299/young-groom-fucks-mature-dressmaker-alexa-tomas-before-his-wedding/,32,1861,1019,13299,"['brunette', 'mature', 'work']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13303,Office porn with horny new assitant Jessa Rhodes and her big boss Keiran Lee,https://www.pornktube.tv/videos/13303/office-porn-with-horny-new-assitant-jessa-rhodes-and-her-big-boss-keiran-lee/,30,7368,3329,13303,"['big_tits', 'blonde', 'work']","[0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13290,Married businessman fucks his submissive young maid Gina Gerson outdoor,https://www.pornktube.tv/videos/13290/married-businessman-fucks-his-submissive-young-maid-gina-gerson-outdoor/,23,909,507,13290,"['anal', 'feet', 'nudist', 'teen']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13289,"Triple deep blowjob with tattooed punk bitches Chloe Couture, Honey Gold & Leigh Raven",https://www.pornktube.tv/videos/13289/triple-deep-blowjob-with-tattooed-punk-bitches-chloe-couture-honey-gold-leigh-raven/,20,538,337,13289,"['blowjob', 'tattoo', 'teen']","[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 1 0 0]"
13282,Tanned tattooed MILF has sex with her stepdaughter and her boyfriend in dirty garage,https://www.pornktube.tv/videos/13282/tanned-tattooed-milf-has-sex-with-her-stepdaughter-and-her-boyfriend-in-dirty-garage/,32,1535,946,13282,"['group_sex', 'mature']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13283,Naughty schoolgirl in skirt gets her slender ass banged by her teacher,https://www.pornktube.tv/videos/13283/naughty-schoolgirl-in-skirt-gets-her-slender-ass-banged-by-her-teacher/,22,2264,1449,13283,"['anal', 'college', 'teen']","[0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13287,Anal Porn With Mega Pornstar Peta Jensen. Beauty gets assfucked on massage,https://www.pornktube.tv/videos/13287/anal-porn-with-mega-pornstar-peta-jensen-beauty-gets-assfucked-on-massage/,49,4052,2036,13287,"['anal', 'big_tits', 'massage', 'pornstar']","[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13288,"Lucky man has three gorgeous busty wives Kendra Lust, Kissa Sins and Peta Jensen",https://www.pornktube.tv/videos/13288/lucky-man-has-three-gorgeous-busty-wives-kendra-lust-kissa-sins-and-peta-jensen/,53,4434,2062,13288,"['big_tits', 'group_sex', 'mature', 'pornstar']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13306,Builder in uniform fucks his boss's slutty busty daughter Ashley Fires,https://www.pornktube.tv/videos/13306/builder-in-uniform-fucks-his-boss-s-slutty-busty-daughter-ashley-fires/,36,1918,1011,13306,"['anal', 'big_tits', 'blonde', 'work']","[0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13305,Aidra Fox - Office porn with four horny slender secretaries and their new boss,https://www.pornktube.tv/videos/13305/aidra-fox-office-porn-with-four-horny-slender-secretaries-and-their-new-boss/,47,2061,1021,13305,"['blowjob', 'group_sex', 'teen', 'work']","[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 1]"
13302,Chief of building punishes boorish brazen busty milf Richelle Ryan,https://www.pornktube.tv/videos/13302/chief-of-building-punishes-boorish-brazen-busty-milf-richelle-ryan/,31,1722,1085,13302,"['big_tits', 'fat', 'mature']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13304,Married builder fucks busty mature nurse Raven Hart on medical examination,https://www.pornktube.tv/videos/13304/married-builder-fucks-busty-mature-nurse-raven-hart-on-medical-examination/,26,3212,1633,13304,"['big_tits', 'mature']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13308,Lustful stepmother Capri Cavanni seduces her stepson on a washing machine,https://www.pornktube.tv/videos/13308/lustful-stepmother-capri-cavanni-seduces-her-stepson-on-a-washing-machine/,34,2442,1293,13308,"['big_tits', 'blonde', 'cheating']","[0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13307,Busty police officer Audrey Bitoni punishes cunning Johnny Sins,https://www.pornktube.tv/videos/13307/busty-police-officer-audrey-bitoni-punishes-cunning-johnny-sins/,31,3339,1787,13307,"['big_tits', 'brunette', 'latin']","[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13292,My strict busty stepmother Jasmine Jae sucks my big cock best of all,https://www.pornktube.tv/videos/13292/my-strict-busty-stepmother-jasmine-jae-sucks-my-big-cock-best-of-all/,21,2081,1209,13292,"['big_tits', 'blowjob', 'mature']","[0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13300,"Angelik Duval, Chloe Lacourt - Mechanical fucker 2000 Huge dildo for anal drilled",https://www.pornktube.tv/videos/13300/angelik-duval-chloe-lacourt-mechanical-fucker-2000-huge-dildo-for-anal-drilled/,24,727,511,13300,"['anal', 'lesbian', 'nudist', 'sex_toy']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0]"
13301,Amazing busty milf seduces the driver of the tractor and takes his big cock into her ass,https://www.pornktube.tv/videos/13301/amazing-busty-milf-seduces-the-driver-of-the-tractor-and-takes-his-big-cock-into-her-ass/,36,1326,685,13301,"['anal', 'big_tits', 'pornstar', 'work']","[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13270,Big booty Asian slut Aleksa Nicole gets her fat ass banged hard from behind,https://www.pornktube.tv/videos/13270/big-booty-asian-slut-aleksa-nicole-gets-her-fat-ass-banged-hard-from-behind/,43,1025,561,13270,"['anal', 'blowjob', 'brunette']","[0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13285,Busty nurse Peta Jensen prefers rough sex in the hospital room,https://www.pornktube.tv/videos/13285/busty-nurse-peta-jensen-prefers-rough-sex-in-the-hospital-room/,27,2658,1307,13285,"['big_tits', 'feet', 'pornstar']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13291,Harley Jade - Anal fitness training riding coach big cock,https://www.pornktube.tv/videos/13291/harley-jade-anal-fitness-training-riding-coach-big-cock/,34,1723,1019,13291,"['anal', 'feet']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13297,Power Rangers a XXX Parody: Part Two - Acquisition of Power and Big android Boobs,https://www.pornktube.tv/videos/13297/power-rangers-a-xxx-parody-part-two-acquisition-of-power-and-big-android-boobs/,30,784,471,13297,"['lesbian', 'sex_toy', 'tattoo', 'teen']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 1 0 1 0 0]"
13278,Power Rangers a XXX Parody: Part One - First Sex and New Power for Young Students,https://www.pornktube.tv/videos/13278/power-rangers-a-xxx-parody-part-one-first-sex-and-new-power-for-young-students/,26,2148,1166,13278,"['college', 'feet', 'teen']","[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13271,Interracial anal! Slutty Asian Aleksa Nicole takes huge black cock into her oiled ass,https://www.pornktube.tv/videos/13271/interracial-anal-slutty-asian-aleksa-nicole-takes-huge-black-cock-into-her-oiled-ass/,41,2121,1165,13271,"['anal', 'asian', 'black', 'interracial']","[0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13281,Young runner Rebecca Volpetti takes her friends' huge cocks in the city park,https://www.pornktube.tv/videos/13281/young-runner-rebecca-volpetti-takes-her-friends-huge-cocks-in-the-city-park/,29,3136,1731,13281,"['group_sex', 'nudist', 'teen']","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13284,"Anissa Kate, Rachel Starr - Group porn show with busty models on live",https://www.pornktube.tv/videos/13284/anissa-kate-rachel-starr-group-porn-show-with-busty-models-on-live/,32,1310,766,13284,"['big_tits', 'group_sex', 'work']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1]"
13275,Awesome group porn with two lustful mature whores Kayla Carrera and Aleksa Nicole,https://www.pornktube.tv/videos/13275/awesome-group-porn-with-two-lustful-mature-whores-kayla-carrera-and-aleksa-nicole/,36,825,531,13275,"['anal', 'group_sex', 'mature', 'tattoo']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0]"
13277,Mature big tits woman Eva Karera seduces her stepdaughter and her boyfriend,https://www.pornktube.tv/videos/13277/mature-big-tits-woman-eva-karera-seduces-her-stepdaughter-and-her-boyfriend/,32,1446,916,13277,"['big_tits', 'cheating', 'group_sex', 'mature']","[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13279,Lovely busty MILF with perfect curvy body takes stranger's big cock in her tight pussy,https://www.pornktube.tv/videos/13279/lovely-busty-milf-with-perfect-curvy-body-takes-stranger-s-big-cock-in-her-tight-pussy/,20,2941,1574,13279,"['big_tits', 'fat', 'mature', 'nudist']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13280,Lucky guy Denny D is engaged in his stepdaughter's sexual upbringing,https://www.pornktube.tv/videos/13280/lucky-guy-denny-d-is-engaged-in-his-stepdaughter-s-sexual-upbringing/,30,4662,2222,13280,"['cheating', 'college', 'teen']","[0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13255,Young momfucker fucks his neighbor's wife and cums in her pussy,https://www.pornktube.tv/videos/13255/young-momfucker-fucks-his-neighbor-s-wife-and-cums-in-her-pussy/,30,6680,2862,13255,"['big_tits', 'cheating', 'mature']","[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13274,Forty-year-old pink-haired MILF Kayla Carrera gets double interracial penetration,https://www.pornktube.tv/videos/13274/forty-year-old-pink-haired-milf-kayla-carrera-gets-double-interracial-penetration/,25,863,524,13274,"['big_tits', 'double_penetration', 'tattoo']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0]"
13276,Cowardly guy looks like a black bandit fucks his girlfriend,https://www.pornktube.tv/videos/13276/cowardly-guy-looks-like-a-black-bandit-fucks-his-girlfriend/,26,8266,4366,13276,"['amateur', 'interracial', 'voyeur']","[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0]"
13264,Married young girl Carolina Sweets dreams about huge black cock inside her pussy,https://www.pornktube.tv/videos/13264/married-young-girl-carolina-sweets-dreams-about-huge-black-cock-inside-her-pussy/,34,2857,1494,13264,"['black', 'interracial', 'teen']","[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13267,Tanned big booty latin Jynx Maze takes huge Russian cock with his cum in her ass,https://www.pornktube.tv/videos/13267/tanned-big-booty-latin-jynx-maze-takes-huge-russian-cock-with-his-cum-in-her-ass/,31,1447,860,13267,"['anal', 'cum', 'cumshot']","[0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13268,Beautiful Asian whore Aleksa Nicole takes a huge dildo in her oiled ass,https://www.pornktube.tv/videos/13268/beautiful-asian-whore-aleksa-nicole-takes-a-huge-dildo-in-her-oiled-ass/,20,1192,791,13268,"['amateur', 'anal', 'asian', 'sex_toy']","[1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0]"
13273,Horny mature housewife Eva Karera - Titfucked and sex with young modest students,https://www.pornktube.tv/videos/13273/horny-mature-housewife-eva-karera-titfucked-and-sex-with-young-modest-students/,38,1197,638,13273,"['big_tits', 'brunette', 'group_sex', 'mature']","[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13262,Amazing sex with horny big boobs milf Alexis Fawx and her stepson,https://www.pornktube.tv/videos/13262/amazing-sex-with-horny-big-boobs-milf-alexis-fawx-and-her-stepson/,35,3077,1698,13262,"['big_tits', 'cheating', 'mature']","[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13263,Young bespectacled schoolgirl did not lose her virginity. Only anal before the wedding,https://www.pornktube.tv/videos/13263/young-bespectacled-schoolgirl-did-not-lose-her-virginity-only-anal-before-the-wedding/,35,3063,1815,13263,"['anal', 'college', 'teen']","[0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13265,Lovely slim girl Lana Rhoades prefers huge black cocks inside her cool ass,https://www.pornktube.tv/videos/13265/lovely-slim-girl-lana-rhoades-prefers-huge-black-cocks-inside-her-cool-ass/,33,3459,1738,13265,"['anal', 'black', 'interracial']","[0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13266,Shy cutie Pepper Hart in glasses wants her mother's beautiful lover,https://www.pornktube.tv/videos/13266/shy-cutie-pepper-hart-in-glasses-wants-her-mother-s-beautiful-lover/,32,1782,952,13266,"['anal', 'cheating', 'college', 'teen']","[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13257,Beautiful big boobs Cali Carter ready for personal training on her coach's huge dick,https://www.pornktube.tv/videos/13257/beautiful-big-boobs-cali-carter-ready-for-personal-training-on-her-coach-s-huge-dick/,37,2561,1375,13257,"['big_tits', 'blonde', 'teen']","[0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13258,Mature busty latin milf Ariella Ferrera seduces her daughter young groom,https://www.pornktube.tv/videos/13258/mature-busty-latin-milf-ariella-ferrera-seduces-her-daughter-young-groom/,29,4874,2530,13258,"['big_tits', 'latin', 'mature']","[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13259,"Angela White - Peace, Love, Ganja and Anal Plowing Hard in the back of the car",https://www.pornktube.tv/videos/13259/angela-white-peace-love-ganja-and-anal-plowing-hard-in-the-back-of-the-car/,35,1958,1030,13259,"['anal', 'nudist', 'teen']","[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0]"
13260,Adriana Chechik - Brazen masseur fucks married girl's young beautiful oiled ass,https://www.pornktube.tv/videos/13260/adriana-chechik-brazen-masseur-fucks-married-girl-s-young-beautiful-oiled-ass/,40,2575,1474,13260,"['anal', 'cheating', 'massage']","[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
13254,Fitness trainer fucks his best friend's busty wife Jaclyn Taylor during training,https://www.pornktube.tv/videos/13254/fitness-trainer-fucks-his-best-friend-s-busty-wife-jaclyn-taylor-during-training/,36,2602,1358,13254,"['big_tits', 'brunette', 'cheating']","[0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
